지역구분,년,작목군,작목,구분,값
전국,2020,과수,노지감귤,순수익율,6.0
전국,2020,과수,노지감귤,부가가치율,75.3
전국,2020,과수,노지감귤,토지생산성,7184.0
전국,2020,과수,노지감귤,노동생산성,18823.0
전국,2020,과수,노지감귤,자본생산성,1.49
전국,2020,과수,노지감귤,kg당 경영비,493.0
전국,2020,과수,노지감귤,kg당 생산비,1153.0
전국,2020,과수,노지포도,총수입,8917039.0
전국,2020,과수,노지포도,주산물가액,8873977.0
전국,2020,과수,노지포도,부산물가액,43062.0
전국,2020,과수,노지포도,주산물수량,1407.0
전국,2020,과수,노지포도,수취가격,6308.0
전국,2020,과수,노지포도,생산비,7576714.0
전국,2020,과수,노지포도,경영비,2933836.0
전국,2020,과수,노지포도,중간재비,2301888.0
전국,2020,과수,노지포도,보통(무기질)비료비,131543.0
전국,2020,과수,노지포도,부산물(유기질)비료비,176850.0
전국,2020,과수,노지포도,농약비,171470.0
전국,2020,과수,노지포도,수도광열비,100510.0
전국,2020,과수,노지포도,기타재료비,552273.0
전국,2020,과수,노지포도,소농구비,11502.0
전국,2020,과수,노지포도,대농구상각비,215046.0
전국,2020,과수,노지포도,영농시설상각비,496308.0
전국,2020,과수,노지포도,수리·유지비,39422.0
전국,2020,과수,노지포도,과수원조성비,372237.0
전국,2020,과수,노지포도,기타비용,34728.0
전국,2020,과수,노지포도,농기계·시설임차료,5459.0
전국,2020,과수,노지포도,토지임차료,77439.0
전국,2020,과수,노지포도,위탁영농비,1095.0
전국,2020,과수,노지포도,고용노동비,547956.0
전국,2020,과수,노지포도,자가노동비,4055946.0
전국,2020,과수,노지포도,유동자본용역비,55562.0
전국,2020,과수,노지포도,고정자본용역비,144071.0
전국,2020,과수,노지포도,토지자본용역비,387299.0
전국,2020,과수,노지포도,부가가치,6615151.0
전국,2020,과수,노지포도,소득,5983202.0
전국,2020,과수,노지포도,총노동시간,252.0
전국,2020,과수,노지포도,자가노동시간,207.5
전국,2020,과수,노지포도,자가노동시간(남),127.8
전국,2020,과수,노지포도,자가노동시간(여),79.7
전국,2020,과수,노지포도,고용노동시간,44.5
전국,2020,과수,노지포도,고용노동시간(남),9.2
전국,2020,과수,노지포도,고용노동시간(여),35.3
전국,2020,과수,노지포도,소득률,67.1
전국,2020,과수,노지포도,순수익,1340325.0
전국,2020,과수,노지포도,순수익율,15.0
전국,2020,과수,노지포도,부가가치율,74.2
전국,2020,과수,노지포도,토지생산성,19944.0
전국,2020,과수,노지포도,노동생산성,23743.0
전국,2020,과수,노지포도,자본생산성,2.04
전국,2020,과수,노지포도,kg당 경영비,2085.0
전국,2020,과수,노지포도,kg당 생산비,5385.0
전국,2020,과수,단감,총수입,3170487.0
전국,2020,과수,단감,주산물가액,3170487.0
전국,2020,과수,단감,부산물가액,0.0
전국,2020,과수,단감,주산물수량,1419.0
전국,2020,과수,단감,수취가격,2234.0
전국,2020,과수,단감,생산비,3346240.0
전국,2020,과수,단감,경영비,1538033.0
전국,2020,과수,단감,중간재비,1076554.0
전국,2020,과수,단감,보통(무기질)비료비,51491.0
전국,2020,과수,단감,부산물(유기질)비료비,120569.0
전국,2020,과수,단감,농약비,137308.0
전국,2020,과수,단감,수도광열비,66395.0
전국,2020,과수,단감,기타재료비,251947.0
전국,2020,과수,단감,소농구비,8507.0
전국,2020,과수,단감,대농구상각비,195148.0
전국,2020,과수,단감,영농시설상각비,121834.0
전국,2020,과수,단감,수리·유지비,32605.0
전국,2020,과수,단감,과수원조성비,58768.0
전국,2020,과수,단감,기타비용,31981.0
전국,2020,과수,단감,농기계·시설임차료,4203.0
전국,2020,과수,단감,토지임차료,69531.0
전국,2020,과수,단감,위탁영농비,4114.0
전국,2020,과수,단감,고용노동비,383631.0
전국,2020,과수,단감,자가노동비,1537434.0
전국,2020,과수,단감,유동자본용역비,30526.0
전국,2020,과수,단감,고정자본용역비,74768.0
전국,2020,과수,단감,토지자본용역비,165479.0
전국,2020,과수,단감,부가가치,2093933.0
전국,2020,과수,단감,소득,1632455.0
전국,2020,과수,단감,총노동시간,111.3
전국,2020,과수,단감,자가노동시간,78.7
전국,2020,과수,단감,자가노동시간(남),54.1
전국,2020,과수,단감,자가노동시간(여),24.5
전국,2020,과수,단감,고용노동시간,32.6
전국,2020,과수,단감,고용노동시간(남),9.3
전국,2020,과수,단감,고용노동시간(여),23.4
전국,2020,과수,단감,소득률,51.5
전국,2020,과수,단감,순수익,-175753.0
전국,2020,과수,단감,순수익율,-5.5
전국,2020,과수,단감,부가가치율,66.0
전국,2020,과수,단감,토지생산성,5442.0
전국,2020,과수,단감,노동생산성,14667.0
전국,2020,과수,단감,자본생산성,1.06
전국,2020,과수,단감,kg당 경영비,1084.0
전국,2020,과수,단감,kg당 생산비,2358.0
전국,2020,과수,배,총수입,5511224.0
전국,2020,과수,배,주산물가액,5437105.0
전국,2020,과수,배,부산물가액,74119.0
전국,2020,과수,배,주산물수량,1981.0
전국,2020,과수,배,수취가격,2744.0
전국,2020,과수,배,생산비,5086313.0
전국,2020,과수,배,경영비,2603574.0
전국,2020,과수,배,중간재비,1963607.0
전국,2020,과수,배,보통(무기질)비료비,74629.0
전국,2020,과수,배,부산물(유기질)비료비,152270.0
전국,2020,과수,배,농약비,330767.0
전국,2020,과수,배,수도광열비,116480.0
전국,2020,과수,배,기타재료비,531081.0
전국,2020,과수,배,소농구비,6128.0
전국,2020,과수,배,대농구상각비,349392.0
전국,2020,과수,배,영농시설상각비,234032.0
전국,2020,과수,배,수리·유지비,34202.0
전국,2020,과수,배,과수원조성비,93494.0
전국,2020,과수,배,기타비용,41134.0
전국,2020,과수,배,농기계·시설임차료,11110.0
전국,2020,과수,배,토지임차료,124425.0
전국,2020,과수,배,위탁영농비,2385.0
전국,2020,과수,배,고용노동비,502046.0
전국,2020,과수,배,자가노동비,2159634.0
전국,2020,과수,배,유동자본용역비,50504.0
전국,2020,과수,배,고정자본용역비,85099.0
전국,2020,과수,배,토지자본용역비,187503.0
전국,2020,과수,배,부가가치,3547616.0
전국,2020,과수,배,소득,2907650.0
전국,2020,과수,배,총노동시간,151.7
전국,2020,과수,배,자가노동시간,110.5
전국,2020,과수,배,자가노동시간(남),69.8
전국,2020,과수,배,자가노동시간(여),40.7
전국,2020,과수,배,고용노동시간,41.2
전국,2020,과수,배,고용노동시간(남),11.3
전국,2020,과수,배,고용노동시간(여),29.9
전국,2020,과수,배,소득률,52.8
전국,2020,과수,배,순수익,424911.0
전국,2020,과수,배,순수익율,7.7
전국,2020,과수,배,부가가치율,64.4
전국,2020,과수,배,토지생산성,9692.0
전국,2020,과수,배,노동생산성,19167.0
전국,2020,과수,배,자본생산성,1.12
전국,2020,과수,배,kg당 경영비,1314.0
전국,2020,과수,배,kg당 생산비,2568.0
전국,2020,과수,복숭아,총수입,3770676.0
전국,2020,과수,복숭아,주산물가액,3766777.0
전국,2020,과수,복숭아,부산물가액,3899.0
전국,2020,과수,복숭아,주산물수량,1068.0
전국,2020,과수,복숭아,수취가격,3525.0
전국,2020,과수,복숭아,생산비,5221672.0
전국,2020,과수,복숭아,경영비,2012039.0
전국,2020,과수,복숭아,중간재비,1616847.0
전국,2020,과수,복숭아,보통(무기질)비료비,51357.0
전국,2020,과수,복숭아,부산물(유기질)비료비,124093.0
전국,2020,과수,복숭아,농약비,266377.0
전국,2020,과수,복숭아,수도광열비,74735.0
전국,2020,과수,복숭아,기타재료비,317920.0
전국,2020,과수,복숭아,소농구비,8010.0
전국,2020,과수,복숭아,대농구상각비,401824.0
전국,2020,과수,복숭아,영농시설상각비,184735.0
전국,2020,과수,복숭아,수리·유지비,34587.0
전국,2020,과수,복숭아,과수원조성비,124959.0
전국,2020,과수,복숭아,기타비용,28251.0
전국,2020,과수,복숭아,농기계·시설임차료,19237.0
전국,2020,과수,복숭아,토지임차료,62754.0
전국,2020,과수,복숭아,위탁영농비,3570.0
전국,2020,과수,복숭아,고용노동비,309632.0
전국,2020,과수,복숭아,자가노동비,2811058.0
전국,2020,과수,복숭아,유동자본용역비,35637.0
전국,2020,과수,복숭아,고정자본용역비,111233.0
전국,2020,과수,복숭아,토지자본용역비,251705.0
전국,2020,과수,복숭아,부가가치,2153829.0
전국,2020,과수,복숭아,소득,1758637.0
전국,2020,과수,복숭아,총노동시간,168.8
전국,2020,과수,복숭아,자가노동시간,143.8
전국,2020,과수,복숭아,자가노동시간(남),94.7
전국,2020,과수,복숭아,자가노동시간(여),49.2
전국,2020,과수,복숭아,고용노동시간,25.0
전국,2020,과수,복숭아,고용노동시간(남),7.4
전국,2020,과수,복숭아,고용노동시간(여),17.6
전국,2020,과수,복숭아,소득률,46.6
전국,2020,과수,복숭아,순수익,-1450996.0
전국,2020,과수,복숭아,순수익율,-38.5
전국,2020,과수,복숭아,부가가치율,57.1
전국,2020,과수,복숭아,토지생산성,5862.0
전국,2020,과수,복숭아,노동생산성,10418.0
전국,2020,과수,복숭아,자본생산성,0.87
전국,2020,과수,복숭아,kg당 경영비,1884.0
전국,2020,과수,복숭아,kg당 생산비,4889.0
전국,2020,과수,블루베리,총수입,7589352.0
전국,2020,과수,블루베리,주산물가액,7467222.0
전국,2020,과수,블루베리,부산물가액,122130.0
전국,2020,과수,블루베리,주산물수량,406.0
전국,2020,과수,블루베리,수취가격,18383.0
전국,2020,과수,블루베리,생산비,7955167.0
전국,2020,과수,블루베리,경영비,3333800.0
전국,2020,과수,블루베리,중간재비,2371132.0
전국,2020,과수,블루베리,보통(무기질)비료비,109802.0
전국,2020,과수,블루베리,부산물(유기질)비료비,151120.0
전국,2020,과수,블루베리,농약비,48046.0
전국,2020,과수,블루베리,수도광열비,309410.0
전국,2020,과수,블루베리,기타재료비,446048.0
전국,2020,과수,블루베리,소농구비,15509.0
전국,2020,과수,블루베리,대농구상각비,136485.0
전국,2020,과수,블루베리,영농시설상각비,573009.0
전국,2020,과수,블루베리,수리·유지비,28662.0
전국,2020,과수,블루베리,과수원조성비,511531.0
전국,2020,과수,블루베리,기타비용,41510.0
전국,2020,과수,블루베리,농기계·시설임차료,4821.0
전국,2020,과수,블루베리,토지임차료,103917.0
전국,2020,과수,블루베리,위탁영농비,2020.0
전국,2020,과수,블루베리,고용노동비,851909.0
전국,2020,과수,블루베리,자가노동비,3997779.0
전국,2020,과수,블루베리,유동자본용역비,65608.0
전국,2020,과수,블루베리,고정자본용역비,219541.0
전국,2020,과수,블루베리,토지자본용역비,338440.0
전국,2020,과수,블루베리,부가가치,5218220.0
전국,2020,과수,블루베리,소득,4255552.0
전국,2020,과수,블루베리,총노동시간,285.9
전국,2020,과수,블루베리,자가노동시간,204.5
전국,2020,과수,블루베리,자가노동시간(남),118.5
전국,2020,과수,블루베리,자가노동시간(여),86.0
전국,2020,과수,블루베리,고용노동시간,81.4
전국,2020,과수,블루베리,고용노동시간(남),11.8
전국,2020,과수,블루베리,고용노동시간(여),69.6
전국,2020,과수,블루베리,소득률,56.1
전국,2020,과수,블루베리,순수익,-365815.0
전국,2020,과수,블루베리,순수익율,-4.8
전국,2020,과수,블루베리,부가가치율,68.8
전국,2020,과수,블루베리,토지생산성,14185.0
전국,2020,과수,블루베리,노동생산성,14885.0
전국,2020,과수,블루베리,자본생산성,1.28
전국,2020,과수,블루베리,kg당 경영비,8211.0
전국,2020,과수,블루베리,kg당 생산비,19594.0
전국,2020,과수,사과,총수입,6216673.0
전국,2020,과수,사과,주산물가액,6197289.0
전국,2020,과수,사과,부산물가액,19384.0
전국,2020,과수,사과,주산물수량,2004.0
전국,2020,과수,사과,수취가격,3092.0
전국,2020,과수,사과,생산비,5448207.0
전국,2020,과수,사과,경영비,3001070.0
전국,2020,과수,사과,중간재비,2294063.0
전국,2020,과수,사과,보통(무기질)비료비,65519.0
전국,2020,과수,사과,부산물(유기질)비료비,111338.0
전국,2020,과수,사과,농약비,441868.0
전국,2020,과수,사과,수도광열비,133262.0
전국,2020,과수,사과,기타재료비,294519.0
전국,2020,과수,사과,소농구비,8490.0
전국,2020,과수,사과,대농구상각비,451075.0
전국,2020,과수,사과,영농시설상각비,240423.0
전국,2020,과수,사과,수리·유지비,56988.0
전국,2020,과수,사과,과수원조성비,409188.0
전국,2020,과수,사과,기타비용,81392.0
전국,2020,과수,사과,농기계·시설임차료,9830.0
전국,2020,과수,사과,토지임차료,56791.0
전국,2020,과수,사과,위탁영농비,2785.0
전국,2020,과수,사과,고용노동비,637601.0
전국,2020,과수,사과,자가노동비,1950152.0
전국,2020,과수,사과,유동자본용역비,57739.0
전국,2020,과수,사과,고정자본용역비,148206.0
전국,2020,과수,사과,토지자본용역비,291040.0
전국,2020,과수,사과,부가가치,3922610.0
